comment,user_id,campaign_id,timestamp,posted_date,emoji_used,hashtag_count,base_comment_score,emoji_score,engagement_score
modi et nisi,16,226,13-04-2023 08:04,April 14,yes,1,1,2,4
ipsam non molestias,21,226,13-04-2023 08:04,April 14,no,2,1,0,3
ex exercitationem ipsum,24,226,13-04-2023 08:04,April 14,yes,0,1,2,3
quaerat veritatis voluptates,31,226,13-04-2023 08:04,April 14,no,5,1,0,6
minus maiores et,36,226,13-04-2023 08:04,April 14,no,6,1,0,7
excepturi consequuntur recusandae,41,226,13-04-2023 08:04,April 14,yes,2,1,2,5
qui sint atque,43,226,13-04-2023 08:04,April 14,yes,1,1,2,4
nostrum culpa non,48,226,13-04-2023 08:04,April 14,no,3,1,0,4
consequuntur pariatur magni,52,226,13-04-2023 08:04,April 14,yes,1,1,2,4
corrupti quos fugiat,54,226,13-04-2023 08:04,April 14,no,2,1,0,3
at voluptate qui,57,226,13-04-2023 08:04,April 14,no,4,1,0,5
alias modi repellendus,61,226,13-04-2023 08:04,April 14,yes,2,1,2,5
magni quod consequuntur,65,226,13-04-2023 08:04,April 14,yes,1,1,2,4
rerum ea dolor,66,226,13-04-2023 08:04,April 14,no,2,1,0,3
consequatur cum incidunt,69,226,13-04-2023 08:04,April 14,yes,0,1,2,3
nihil iure inventore,71,226,13-04-2023 08:04,April 14,no,5,1,0,6
dolor doloremque modi,75,226,13-04-2023 08:04,April 14,no,6,1,0,7
eum itaque dolore,76,226,13-04-2023 08:04,April 14,yes,2,1,2,5
et sequi ullam,87,226,13-04-2023 08:04,April 14,yes,1,1,2,4
omnis accusantium voluptatem,91,226,13-04-2023 08:04,April 14,no,3,1,0,4
consequatur quod officiis,93,226,13-04-2023 08:04,April 14,yes,1,1,2,4
ut quia sint,94,226,13-04-2023 08:04,April 14,no,2,1,0,3
voluptas voluptatem optio,95,226,13-04-2023 08:04,April 14,no,4,1,0,5
neque et omnis,96,226,13-04-2023 08:04,April 14,yes,2,1,2,5
qui sequi atque,97,226,13-04-2023 08:04,April 14,yes,1,1,2,4
rerum ipsum natus,99,226,13-04-2023 08:04,April 14,no,2,1,0,3
enim quia repellendus,100,226,13-04-2023 08:04,April 14,yes,0,1,2,3
omnis et illum,3,227,13-04-2023 08:04,April 14,no,5,1,0,6
esse tempora cupiditate,4,227,13-04-2023 08:04,April 14,no,6,1,0,7
repudiandae nihil quod,5,227,13-04-2023 08:04,April 14,yes,2,1,2,5
esse asperiores eveniet,6,227,13-04-2023 08:04,April 14,yes,1,1,2,4
quam aliquam quaerat,10,227,13-04-2023 08:04,April 14,no,3,1,0,4
numquam nemo quo,14,227,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptas expedita quisquam,21,227,13-04-2023 08:04,April 14,no,2,1,0,3
ea dolores quia,22,227,13-04-2023 08:04,April 14,no,4,1,0,5
ducimus nihil dolores,24,227,13-04-2023 08:04,April 14,yes,2,1,2,5
possimus in labore,26,227,13-04-2023 08:04,April 14,yes,1,1,2,4
non accusantium beatae,28,227,13-04-2023 08:04,April 14,no,2,1,0,3
nihil quibusdam ea,30,227,13-04-2023 08:04,April 14,yes,0,1,2,3
et sequi quisquam,32,227,13-04-2023 08:04,April 14,no,5,1,0,6
nesciunt quas explicabo,33,227,13-04-2023 08:04,April 14,no,6,1,0,7
dolor tenetur aut,36,227,13-04-2023 08:04,April 14,yes,2,1,2,5
quo provident voluptate,38,227,13-04-2023 08:04,April 14,yes,1,1,2,4
laudantium qui aperiam,39,227,13-04-2023 08:04,April 14,no,3,1,0,4
quas vel animi,41,227,13-04-2023 08:04,April 14,yes,1,1,2,4
ducimus quibusdam ut,42,227,13-04-2023 08:04,April 14,no,2,1,0,3
non ut eveniet,54,227,13-04-2023 08:04,April 14,no,4,1,0,5
repudiandae inventore exercitationem,55,227,13-04-2023 08:04,April 14,yes,2,1,2,5
ipsam quasi ea,57,227,13-04-2023 08:04,April 14,yes,1,1,2,4
et possimus tempore,60,227,13-04-2023 08:04,April 14,no,2,1,0,3
vel nesciunt dicta,61,227,13-04-2023 08:04,April 14,yes,0,1,2,3
aperiam eum impedit,62,227,13-04-2023 08:04,April 14,no,5,1,0,6
et ducimus numquam,66,227,13-04-2023 08:04,April 14,no,6,1,0,7
id magnam ullam,67,227,13-04-2023 08:04,April 14,yes,2,1,2,5
sapiente dicta ab,69,227,13-04-2023 08:04,April 14,yes,1,1,2,4
accusantium recusandae omnis,70,227,13-04-2023 08:04,April 14,no,3,1,0,4
porro harum harum,71,227,13-04-2023 08:04,April 14,yes,1,1,2,4
quia voluptatem pariatur,75,227,13-04-2023 08:04,April 14,no,2,1,0,3
et odio eos,76,227,13-04-2023 08:04,April 14,no,4,1,0,5
quam temporibus omnis,87,227,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptatem architecto nam,91,227,13-04-2023 08:04,April 14,yes,1,1,2,4
architecto eveniet culpa,99,227,13-04-2023 08:04,April 14,no,2,1,0,3
placeat aut omnis,2,228,13-04-2023 08:04,April 14,yes,0,1,2,3
voluptas officia consequatur,5,228,13-04-2023 08:04,April 14,no,5,1,0,6
consequuntur qui enim,10,228,13-04-2023 08:04,April 14,no,6,1,0,7
repellendus nobis et,14,228,13-04-2023 08:04,April 14,yes,2,1,2,5
dolores et omnis,18,228,13-04-2023 08:04,April 14,yes,1,1,2,4
deleniti labore corporis,21,228,13-04-2023 08:04,April 14,no,3,1,0,4
doloribus aut aut,22,228,13-04-2023 08:04,April 14,yes,1,1,2,4
quod architecto perferendis,24,228,13-04-2023 08:04,April 14,no,2,1,0,3
et ipsum sint,32,228,13-04-2023 08:04,April 14,no,4,1,0,5
quibusdam nam qui,36,228,13-04-2023 08:04,April 14,yes,2,1,2,5
possimus quae enim,41,228,13-04-2023 08:04,April 14,yes,1,1,2,4
sequi pariatur laboriosam,46,228,13-04-2023 08:04,April 14,no,2,1,0,3
sapiente voluptatum aliquid,48,228,13-04-2023 08:04,April 14,yes,0,1,2,3
delectus esse perferendis,54,228,13-04-2023 08:04,April 14,no,5,1,0,6
et magni labore,55,228,13-04-2023 08:04,April 14,no,6,1,0,7
vero voluptatem est,57,228,13-04-2023 08:04,April 14,yes,2,1,2,5
dolorem eum tempore,61,228,13-04-2023 08:04,April 14,yes,1,1,2,4
qui id harum,66,228,13-04-2023 08:04,April 14,no,3,1,0,4
maxime est tenetur,70,228,13-04-2023 08:04,April 14,yes,1,1,2,4
ipsam molestiae et,71,228,13-04-2023 08:04,April 14,no,2,1,0,3
ut maxime error,75,228,13-04-2023 08:04,April 14,no,4,1,0,5
ad reiciendis corrupti,76,228,13-04-2023 08:04,April 14,yes,2,1,2,5
sit pariatur eos,79,228,13-04-2023 08:04,April 14,yes,1,1,2,4
illo corporis dolores,91,228,13-04-2023 08:04,April 14,no,2,1,0,3
voluptatem cumque et,96,228,13-04-2023 08:04,April 14,yes,0,1,2,3
consequatur dolorem et,98,228,13-04-2023 08:04,April 14,no,5,1,0,6
rem quia placeat,2,229,13-04-2023 08:04,April 14,no,6,1,0,7
officia sunt molestiae,3,229,13-04-2023 08:04,April 14,yes,2,1,2,5
qui ut eum,5,229,13-04-2023 08:04,April 14,yes,1,1,2,4
optio est qui,6,229,13-04-2023 08:04,April 14,no,3,1,0,4
ullam saepe reiciendis,9,229,13-04-2023 08:04,April 14,yes,1,1,2,4
iusto laboriosam est,10,229,13-04-2023 08:04,April 14,no,2,1,0,3
hic suscipit magnam,12,229,13-04-2023 08:04,April 14,no,4,1,0,5
sequi sed qui,14,229,13-04-2023 08:04,April 14,yes,2,1,2,5
omnis odit aut,15,229,13-04-2023 08:04,April 14,yes,1,1,2,4
et non harum,21,229,13-04-2023 08:04,April 14,no,2,1,0,3
omnis non officiis,24,229,13-04-2023 08:04,April 14,yes,0,1,2,3
cumque blanditiis quis,30,229,13-04-2023 08:04,April 14,no,5,1,0,6
blanditiis dignissimos porro,31,229,13-04-2023 08:04,April 14,no,6,1,0,7
est quod ipsam,36,229,13-04-2023 08:04,April 14,yes,2,1,2,5
quasi ipsam alias,37,229,13-04-2023 08:04,April 14,yes,1,1,2,4
itaque sit accusantium,40,229,13-04-2023 08:04,April 14,no,3,1,0,4
porro magni minima,41,229,13-04-2023 08:04,April 14,yes,1,1,2,4
aut quis consectetur,54,229,13-04-2023 08:04,April 14,no,2,1,0,3
illo atque omnis,55,229,13-04-2023 08:04,April 14,no,4,1,0,5
aut cupiditate ullam,56,229,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptas sed omnis,57,229,13-04-2023 08:04,April 14,yes,1,1,2,4
aut ipsa consequatur,66,229,13-04-2023 08:04,April 14,no,2,1,0,3
eos omnis fuga,71,229,13-04-2023 08:04,April 14,yes,0,1,2,3
et necessitatibus sit,75,229,13-04-2023 08:04,April 14,no,5,1,0,6
reiciendis et sed,76,229,13-04-2023 08:04,April 14,no,6,1,0,7
rem provident id,85,229,13-04-2023 08:04,April 14,yes,2,1,2,5
et voluptas deserunt,91,229,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatem blanditiis repellendus,93,229,13-04-2023 08:04,April 14,no,3,1,0,4
tenetur et cumque,96,229,13-04-2023 08:04,April 14,yes,1,1,2,4
mollitia dolorem error,5,230,13-04-2023 08:04,April 14,no,2,1,0,3
ut adipisci qui,12,230,13-04-2023 08:04,April 14,no,4,1,0,5
minima quas sunt,14,230,13-04-2023 08:04,April 14,yes,2,1,2,5
aut commodi corporis,17,230,13-04-2023 08:04,April 14,yes,1,1,2,4
ex fugit officia,21,230,13-04-2023 08:04,April 14,no,2,1,0,3
repudiandae aut voluptatem,24,230,13-04-2023 08:04,April 14,yes,0,1,2,3
et eos omnis,36,230,13-04-2023 08:04,April 14,no,5,1,0,6
quibusdam pariatur officiis,38,230,13-04-2023 08:04,April 14,no,6,1,0,7
autem ut sed,39,230,13-04-2023 08:04,April 14,yes,2,1,2,5
amet cum vero,40,230,13-04-2023 08:04,April 14,yes,1,1,2,4
repellat enim aut,41,230,13-04-2023 08:04,April 14,no,3,1,0,4
modi alias distinctio,43,230,13-04-2023 08:04,April 14,yes,1,1,2,4
quia qui minima,54,230,13-04-2023 08:04,April 14,no,2,1,0,3
sint nisi sed,57,230,13-04-2023 08:04,April 14,no,4,1,0,5
sint rem laboriosam,63,230,13-04-2023 08:04,April 14,yes,2,1,2,5
consequuntur quisquam aut,66,230,13-04-2023 08:04,April 14,yes,1,1,2,4
est laudantium est,69,230,13-04-2023 08:04,April 14,no,2,1,0,3
deleniti id qui,71,230,13-04-2023 08:04,April 14,yes,0,1,2,3
sequi nobis aut,75,230,13-04-2023 08:04,April 14,no,5,1,0,6
minima accusantium enim,76,230,13-04-2023 08:04,April 14,no,6,1,0,7
nam dicta ratione,87,230,13-04-2023 08:04,April 14,yes,2,1,2,5
accusantium voluptatibus praesentium,91,230,13-04-2023 08:04,April 14,yes,1,1,2,4
et iste nihil,4,231,13-04-2023 08:04,April 14,no,3,1,0,4
eos officiis non,5,231,13-04-2023 08:04,April 14,yes,1,1,2,4
labore corporis ullam,13,231,13-04-2023 08:04,April 14,no,2,1,0,3
repellat ducimus qui,14,231,13-04-2023 08:04,April 14,no,4,1,0,5
repellendus sint ipsam,21,231,13-04-2023 08:04,April 14,yes,2,1,2,5
fuga vitae culpa,24,231,13-04-2023 08:04,April 14,yes,1,1,2,4
similique ea recusandae,35,231,13-04-2023 08:04,April 14,no,2,1,0,3
magnam quam aut,36,231,13-04-2023 08:04,April 14,yes,0,1,2,3
ut amet laboriosam,41,231,13-04-2023 08:04,April 14,no,5,1,0,6
quibusdam odio est,43,231,13-04-2023 08:04,April 14,no,6,1,0,7
sint omnis et,46,231,13-04-2023 08:04,April 14,yes,2,1,2,5
ut eum ut,52,231,13-04-2023 08:04,April 14,yes,1,1,2,4
est provident temporibus,54,231,13-04-2023 08:04,April 14,no,3,1,0,4
molestias quia atque,56,231,13-04-2023 08:04,April 14,yes,1,1,2,4
dolore vero nam,57,231,13-04-2023 08:04,April 14,no,2,1,0,3
error voluptas aliquam,61,231,13-04-2023 08:04,April 14,no,4,1,0,5
omnis nihil est,66,231,13-04-2023 08:04,April 14,yes,2,1,2,5
ea occaecati dolore,70,231,13-04-2023 08:04,April 14,yes,1,1,2,4
deserunt error dolorem,71,231,13-04-2023 08:04,April 14,no,2,1,0,3
officia tempore qui,75,231,13-04-2023 08:04,April 14,yes,0,1,2,3
tempore accusantium praesentium,76,231,13-04-2023 08:04,April 14,no,5,1,0,6
officiis facilis et,78,231,13-04-2023 08:04,April 14,no,6,1,0,7
est officia dolorem,82,231,13-04-2023 08:04,April 14,yes,2,1,2,5
soluta iure est,85,231,13-04-2023 08:04,April 14,yes,1,1,2,4
excepturi consequatur qui,87,231,13-04-2023 08:04,April 14,no,3,1,0,4
pariatur aliquid et,91,231,13-04-2023 08:04,April 14,yes,1,1,2,4
pariatur commodi et,5,232,13-04-2023 08:04,April 14,no,2,1,0,3
exercitationem officia saepe,9,232,13-04-2023 08:04,April 14,no,4,1,0,5
tempora quaerat hic,10,232,13-04-2023 08:04,April 14,yes,2,1,2,5
quibusdam facilis illum,13,232,13-04-2023 08:04,April 14,yes,1,1,2,4
et atque aut,14,232,13-04-2023 08:04,April 14,no,2,1,0,3
a neque eius,20,232,13-04-2023 08:04,April 14,yes,0,1,2,3
est est eveniet,21,232,13-04-2023 08:04,April 14,no,5,1,0,6
aut quos itaque,22,232,13-04-2023 08:04,April 14,no,6,1,0,7
sint quae laborum,24,232,13-04-2023 08:04,April 14,yes,2,1,2,5
molestiae sit minima,26,232,13-04-2023 08:04,April 14,yes,1,1,2,4
tenetur eligendi facere,27,232,13-04-2023 08:04,April 14,no,3,1,0,4
ut velit voluptate,35,232,13-04-2023 08:04,April 14,yes,1,1,2,4
nihil eligendi iste,36,232,13-04-2023 08:04,April 14,no,2,1,0,3
inventore in porro,38,232,13-04-2023 08:04,April 14,no,4,1,0,5
nesciunt quia error,41,232,13-04-2023 08:04,April 14,yes,2,1,2,5
ea minima autem,50,232,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatum aliquam cumque,54,232,13-04-2023 08:04,April 14,no,2,1,0,3
ut quo enim,57,232,13-04-2023 08:04,April 14,yes,0,1,2,3
odio et qui,60,232,13-04-2023 08:04,April 14,no,5,1,0,6
impedit impedit quidem,66,232,13-04-2023 08:04,April 14,no,6,1,0,7
accusamus ea explicabo,69,232,13-04-2023 08:04,April 14,yes,2,1,2,5
sed in et,71,232,13-04-2023 08:04,April 14,yes,1,1,2,4
qui suscipit vitae,75,232,13-04-2023 08:04,April 14,no,3,1,0,4
provident tenetur quis,76,232,13-04-2023 08:04,April 14,yes,1,1,2,4
eaque qui repudiandae,87,232,13-04-2023 08:04,April 14,no,2,1,0,3
ad ut fugit,91,232,13-04-2023 08:04,April 14,no,4,1,0,5
et non et,92,232,13-04-2023 08:04,April 14,yes,2,1,2,5
est ut voluptate,95,232,13-04-2023 08:04,April 14,yes,1,1,2,4
eos expedita minus,98,232,13-04-2023 08:04,April 14,no,2,1,0,3
aliquam qui sit,99,232,13-04-2023 08:04,April 14,yes,0,1,2,3
distinctio aut et,3,233,13-04-2023 08:04,April 14,no,5,1,0,6
laborum sed error,5,233,13-04-2023 08:04,April 14,no,6,1,0,7
libero eaque facilis,13,233,13-04-2023 08:04,April 14,yes,2,1,2,5
porro id tempora,14,233,13-04-2023 08:04,April 14,yes,1,1,2,4
et illo voluptatem,21,233,13-04-2023 08:04,April 14,no,3,1,0,4
mollitia mollitia sit,24,233,13-04-2023 08:04,April 14,yes,1,1,2,4
ut distinctio tempore,27,233,13-04-2023 08:04,April 14,no,2,1,0,3
enim sint est,31,233,13-04-2023 08:04,April 14,no,4,1,0,5
aut qui voluptatem,35,233,13-04-2023 08:04,April 14,yes,2,1,2,5
quaerat vel nemo,36,233,13-04-2023 08:04,April 14,yes,1,1,2,4
dolores dignissimos architecto,41,233,13-04-2023 08:04,April 14,no,2,1,0,3
distinctio libero molestias,47,233,13-04-2023 08:04,April 14,yes,0,1,2,3
ut temporibus placeat,50,233,13-04-2023 08:04,April 14,no,5,1,0,6
maiores laudantium quas,54,233,13-04-2023 08:04,April 14,no,6,1,0,7
aliquid voluptas vel,55,233,13-04-2023 08:04,April 14,yes,2,1,2,5
vel commodi at,56,233,13-04-2023 08:04,April 14,yes,1,1,2,4
aut officia quia,57,233,13-04-2023 08:04,April 14,no,3,1,0,4
qui eos ea,62,233,13-04-2023 08:04,April 14,yes,1,1,2,4
eligendi dolorem in,66,233,13-04-2023 08:04,April 14,no,2,1,0,3
dolorem molestiae voluptatem,69,233,13-04-2023 08:04,April 14,no,4,1,0,5
inventore dolores quia,71,233,13-04-2023 08:04,April 14,yes,2,1,2,5
consectetur et eveniet,72,233,13-04-2023 08:04,April 14,yes,1,1,2,4
at aperiam id,75,233,13-04-2023 08:04,April 14,no,2,1,0,3
eum quo incidunt,76,233,13-04-2023 08:04,April 14,yes,0,1,2,3
voluptatem assumenda expedita,82,233,13-04-2023 08:04,April 14,no,5,1,0,6
dolores assumenda perspiciatis,87,233,13-04-2023 08:04,April 14,no,6,1,0,7
ipsum quia voluptatem,91,233,13-04-2023 08:04,April 14,yes,2,1,2,5
doloribus excepturi quas,93,233,13-04-2023 08:04,April 14,yes,1,1,2,4
autem consequatur labore,96,233,13-04-2023 08:04,April 14,no,3,1,0,4
enim pariatur eum,3,234,13-04-2023 08:04,April 14,yes,1,1,2,4
consequatur quod non,5,234,13-04-2023 08:04,April 14,no,2,1,0,3
ut animi vel,6,234,13-04-2023 08:04,April 14,no,4,1,0,5
dolor a nulla,9,234,13-04-2023 08:04,April 14,yes,2,1,2,5
reiciendis dicta sit,14,234,13-04-2023 08:04,April 14,yes,1,1,2,4
ex est non,16,234,13-04-2023 08:04,April 14,no,2,1,0,3
explicabo id expedita,17,234,13-04-2023 08:04,April 14,yes,0,1,2,3
maiores vel nulla,21,234,13-04-2023 08:04,April 14,no,5,1,0,6
voluptatibus dolores eaque,24,234,13-04-2023 08:04,April 14,no,6,1,0,7
ex occaecati quae,31,234,13-04-2023 08:04,April 14,yes,2,1,2,5
magni sit doloribus,33,234,13-04-2023 08:04,April 14,yes,1,1,2,4
et nihil molestiae,36,234,13-04-2023 08:04,April 14,no,3,1,0,4
blanditiis ullam alias,38,234,13-04-2023 08:04,April 14,yes,1,1,2,4
harum qui tempore,41,234,13-04-2023 08:04,April 14,no,2,1,0,3
neque consequatur quo,43,234,13-04-2023 08:04,April 14,no,4,1,0,5
temporibus voluptates iste,46,234,13-04-2023 08:04,April 14,yes,2,1,2,5
omnis nulla error,48,234,13-04-2023 08:04,April 14,yes,1,1,2,4
placeat sunt maxime,50,234,13-04-2023 08:04,April 14,no,2,1,0,3
inventore qui quia,54,234,13-04-2023 08:04,April 14,yes,0,1,2,3
quaerat aut ut,57,234,13-04-2023 08:04,April 14,no,5,1,0,6
adipisci ut laboriosam,66,234,13-04-2023 08:04,April 14,no,6,1,0,7
dignissimos sed illo,67,234,13-04-2023 08:04,April 14,yes,2,1,2,5
odit voluptas incidunt,70,234,13-04-2023 08:04,April 14,yes,1,1,2,4
minima ex assumenda,71,234,13-04-2023 08:04,April 14,no,3,1,0,4
atque laboriosam ut,73,234,13-04-2023 08:04,April 14,yes,1,1,2,4
tempora officia ea,75,234,13-04-2023 08:04,April 14,no,2,1,0,3
in dolorem consectetur,76,234,13-04-2023 08:04,April 14,no,4,1,0,5
aut dolorum quis,79,234,13-04-2023 08:04,April 14,yes,2,1,2,5
porro saepe at,91,234,13-04-2023 08:04,April 14,yes,1,1,2,4
rerum nobis nihil,93,234,13-04-2023 08:04,April 14,no,2,1,0,3
assumenda nam rem,97,234,13-04-2023 08:04,April 14,yes,0,1,2,3
nemo sunt dolores,98,234,13-04-2023 08:04,April 14,no,5,1,0,6
doloremque iste perspiciatis,5,235,13-04-2023 08:04,April 14,no,6,1,0,7
atque iure consequatur,8,235,13-04-2023 08:04,April 14,yes,2,1,2,5
porro sint qui,11,235,13-04-2023 08:04,April 14,yes,1,1,2,4
eum distinctio dolores,14,235,13-04-2023 08:04,April 14,no,3,1,0,4
et quis aut,21,235,13-04-2023 08:04,April 14,yes,1,1,2,4
aut et et,22,235,13-04-2023 08:04,April 14,no,2,1,0,3
dolore ea nemo,24,235,13-04-2023 08:04,April 14,no,4,1,0,5
voluptas dolorem dolor,35,235,13-04-2023 08:04,April 14,yes,2,1,2,5
harum sit voluptatem,36,235,13-04-2023 08:04,April 14,yes,1,1,2,4
aut quia error,41,235,13-04-2023 08:04,April 14,no,2,1,0,3
magni dicta voluptatem,46,235,13-04-2023 08:04,April 14,yes,0,1,2,3
voluptas quibusdam earum,50,235,13-04-2023 08:04,April 14,no,5,1,0,6
est voluptas et,54,235,13-04-2023 08:04,April 14,no,6,1,0,7
et autem odit,57,235,13-04-2023 08:04,April 14,yes,2,1,2,5
fuga aut tempore,60,235,13-04-2023 08:04,April 14,yes,1,1,2,4
maxime suscipit et,66,235,13-04-2023 08:04,April 14,no,3,1,0,4
non quas officia,69,235,13-04-2023 08:04,April 14,yes,1,1,2,4
pariatur maxime libero,71,235,13-04-2023 08:04,April 14,no,2,1,0,3
vel quia perferendis,72,235,13-04-2023 08:04,April 14,no,4,1,0,5
esse voluptatibus assumenda,75,235,13-04-2023 08:04,April 14,yes,2,1,2,5
ad ut illo,76,235,13-04-2023 08:04,April 14,yes,1,1,2,4
iste quisquam asperiores,78,235,13-04-2023 08:04,April 14,no,2,1,0,3
accusamus asperiores blanditiis,85,235,13-04-2023 08:04,April 14,yes,0,1,2,3
blanditiis nostrum aut,91,235,13-04-2023 08:04,April 14,no,5,1,0,6
similique consequatur non,94,235,13-04-2023 08:04,April 14,no,6,1,0,7
qui asperiores labore,97,235,13-04-2023 08:04,April 14,yes,2,1,2,5
illo non repellendus,5,236,13-04-2023 08:04,April 14,yes,1,1,2,4
quaerat in et,8,236,13-04-2023 08:04,April 14,no,3,1,0,4
reprehenderit qui quo,9,236,13-04-2023 08:04,April 14,yes,1,1,2,4
asperiores nihil sint,14,236,13-04-2023 08:04,April 14,no,2,1,0,3
qui id facilis,15,236,13-04-2023 08:04,April 14,no,4,1,0,5
quo maxime eum,16,236,13-04-2023 08:04,April 14,yes,2,1,2,5
officia sit qui,18,236,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatum mollitia ad,21,236,13-04-2023 08:04,April 14,no,2,1,0,3
quaerat consequatur aliquid,22,236,13-04-2023 08:04,April 14,yes,0,1,2,3
aut delectus soluta,24,236,13-04-2023 08:04,April 14,no,5,1,0,6
sit nisi et,31,236,13-04-2023 08:04,April 14,no,6,1,0,7
in ea consectetur,33,236,13-04-2023 08:04,April 14,yes,2,1,2,5
sit expedita aliquam,35,236,13-04-2023 08:04,April 14,yes,1,1,2,4
earum quisquam et,36,236,13-04-2023 08:04,April 14,no,3,1,0,4
accusamus ut voluptas,39,236,13-04-2023 08:04,April 14,yes,1,1,2,4
magni porro eos,41,236,13-04-2023 08:04,April 14,no,2,1,0,3
mollitia quo enim,50,236,13-04-2023 08:04,April 14,no,4,1,0,5
qui maiores laborum,54,236,13-04-2023 08:04,April 14,yes,2,1,2,5
veritatis quaerat ipsum,57,236,13-04-2023 08:04,April 14,yes,1,1,2,4
molestias error omnis,66,236,13-04-2023 08:04,April 14,no,2,1,0,3
assumenda exercitationem molestiae,67,236,13-04-2023 08:04,April 14,yes,0,1,2,3
fuga voluptatem sunt,71,236,13-04-2023 08:04,April 14,no,5,1,0,6
qui saepe placeat,75,236,13-04-2023 08:04,April 14,no,6,1,0,7
consequuntur quo consequuntur,76,236,13-04-2023 08:04,April 14,yes,2,1,2,5
et quo a,78,236,13-04-2023 08:04,April 14,yes,1,1,2,4
sit soluta aut,91,236,13-04-2023 08:04,April 14,no,3,1,0,4
sunt voluptate ut,5,237,13-04-2023 08:04,April 14,yes,1,1,2,4
eaque reprehenderit voluptatem,6,237,13-04-2023 08:04,April 14,no,2,1,0,3
dolor id veniam,14,237,13-04-2023 08:04,April 14,no,4,1,0,5
atque eos ut,21,237,13-04-2023 08:04,April 14,yes,2,1,2,5
aliquam sed voluptatem,22,237,13-04-2023 08:04,April 14,yes,1,1,2,4
laudantium pariatur id,24,237,13-04-2023 08:04,April 14,no,2,1,0,3
porro natus qui,32,237,13-04-2023 08:04,April 14,yes,0,1,2,3
perferendis dicta ullam,33,237,13-04-2023 08:04,April 14,no,5,1,0,6
molestiae quam voluptatem,35,237,13-04-2023 08:04,April 14,no,6,1,0,7
totam doloribus voluptatem,36,237,13-04-2023 08:04,April 14,yes,2,1,2,5
quos eius occaecati,41,237,13-04-2023 08:04,April 14,yes,1,1,2,4
nostrum molestias repellat,54,237,13-04-2023 08:04,April 14,no,3,1,0,4
qui soluta molestiae,56,237,13-04-2023 08:04,April 14,yes,1,1,2,4
omnis similique eum,57,237,13-04-2023 08:04,April 14,no,2,1,0,3
natus qui laudantium,66,237,13-04-2023 08:04,April 14,no,4,1,0,5
maiores commodi est,71,237,13-04-2023 08:04,April 14,yes,2,1,2,5
sunt maiores alias,75,237,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatem voluptas quisquam,76,237,13-04-2023 08:04,April 14,no,2,1,0,3
reprehenderit qui et,84,237,13-04-2023 08:04,April 14,yes,0,1,2,3
nostrum nihil rerum,85,237,13-04-2023 08:04,April 14,no,5,1,0,6
libero et quia,91,237,13-04-2023 08:04,April 14,no,6,1,0,7
quam eligendi fugiat,94,237,13-04-2023 08:04,April 14,yes,2,1,2,5
saepe eius accusamus,96,237,13-04-2023 08:04,April 14,yes,1,1,2,4
labore voluptatem explicabo,3,238,13-04-2023 08:04,April 14,no,3,1,0,4
quos voluptatem quia,5,238,13-04-2023 08:04,April 14,yes,1,1,2,4
eligendi quis omnis,13,238,13-04-2023 08:04,April 14,no,2,1,0,3
error qui quia,14,238,13-04-2023 08:04,April 14,no,4,1,0,5
magni necessitatibus totam,21,238,13-04-2023 08:04,April 14,yes,2,1,2,5
incidunt exercitationem magnam,24,238,13-04-2023 08:04,April 14,yes,1,1,2,4
dolor ullam sequi,26,238,13-04-2023 08:04,April 14,no,2,1,0,3
voluptatem cumque aliquam,27,238,13-04-2023 08:04,April 14,yes,0,1,2,3
